ID,SMILES,Fluorescence
92521,CN1C2=C(N3CC(C)=NN(CC4=CC=CC=C4Cl)C3=N2)C(=O)N(C)C1=O,0
92522,CN1C2=C(N3C=C(C)N(CCC4=CC=CC=C4)C3=N2)C(=O)NC1=O,0
92524,O=C(CN1C[C@H](OC2=CC=CC=C12)C(=O)N1CCOCC1)N1CC(=O)NC2=CC=CC=C12,0
92525,CC(C)N1N=C(C)CN2C1=NC1=C2C(=O)N(CC2=CC=CC=C2)C(=O)N1C,1
92526,COCCN1N=C(C)CN2C1=NC1=C2C(=O)N(CC2=CC=CC(Cl)=C2)C(=O)N1C,1
92527,CCCN1N=C(C)[C@H](C)N2C1=NC1=C2C(=O)N(CC2=CC=CC=C2)C(=O)N1C,0
92528,COC1=CC=C(C)C=C1CN1CCN(CC1)C(=O)[C@@H]1CCCN1C(=O)C1=CC=CS1,0
92530,CCCCN1C(=O)NN=C1S[C@@H](C)C1=NC(N)=NC(=N1)N(C)C,0
92531,C[C@H](SC1=CC=C(NC(C)=O)C=C1)C1=NC(N)=NC(=N1)N(C)C,0
92532,CN1CCN(CC1)S(=O)(=O)C1=CC=CC(=C1)C(=O)N(CCC1=CC=CS1)CC1=CC=CS1,0
92533,O=C(NC1=CC=C2OCOC2=C1)C1=CC=CC(=C1)S(=O)(=O)NCC1=CC=CO1,0
92536,CCOC1=NC=CC=C1C(=O)NC1=C(OC2=CC=CC=C12)C(=O)N1CCOCC1,0
92537,COCCNC(=O)NC(=O)CN1CCC[C@H]1C1=CC=C2OCCOC2=C1,0
92538,COC1=CC=C(C)C=C1NC(=O)C1=CC=C(OC)C(=C1)S(=O)(=O)N1CCCC1,0
92539,COC1=CC=C2C(CC(=O)NC3=C(C=CS3)C#N)=COC2=C1,0
92540,ClC1=CC=C(C=C1)C(=O)NCCC(=O)N1CCN(CC1)S(=O)(=O)C1=CC=CC=C1,0
92542,COC1=CC=C(COC2=CC=C(C=C2)S(=O)(=O)N2CCOCC2)C=C1F,0
92544,OC1=CC=CC=C1NC(=O)C1=CC=CC(NC(=O)C2=CC=CS2)=C1,0
92546,CC1=CC=C(C=C1)C1=CCN(CN2C(=O)N[C@@](C)(C3CC3)C2=O)CC1,1
92547,COC1=CC=C(C=C1OC)S(=O)(=O)NC1=CC=CC(NC(C)=O)=C1,0
92549,C[C@@H]1N2C(NN=C1C)=NC1=C2C(=O)N(CC2=CC=C(Cl)C=C2)C(=O)N1C,0
92550,C[C@@H]1N2C(=NC3=C2C(=O)N(CC2=CC=CC=C2Cl)C(=O)N3C)N(C)N=C1C,0
92551,CCCN1N=C(C)CN2C1=NC1=C2C(=O)N(CC2=CC=CC=C2F)C(=O)N1C,0
92553,CCC(CC)NC(=O)C1=CC=C2C(=O)N(CC3=CC=CO3)C(=O)C2=C1,0
92555,COC1=CC=CC=C1NC(=O)CC1=CSC(=N1)C1=CC=CC=N1,0
92556,C[C@H](N1CCN(CC1)C1=CC=CC=C1)C1=NC(N)=NC(=N1)N(C)C,0
92557,CCN(CC)C1=NC(=O)[C@H](CC(=O)NC2=CC=C(OC)C=C2)S1,0
92560,CC(=O)NC1=CC=CC=C1OCC(=O)N1N=C(C[C@H]1C1=CC=CO1)C1=CC=CO1,0
92561,CN1C2=C(N3C(C)=C(C)N(CCO)C3=N2)C(=O)N(CC2=CC=C(Br)C=C2)C1=O,0
92562,CC(C)N1N=C(C)[C@H](C)N2C1=NC1=C2C(=O)N(CC2=CC=C(F)C=C2)C(=O)N1C,0
92563,CC(C)CN1N=C(CN2C1=NC1=C2C(=O)N(C)C(=O)N1C)C1=CC=C(F)C=C1,1
92565,FC1=CC=C(C=C1)C1=NN(CN2CCC[C@@H](C2)C(F)(F)F)C(=O)O1,0
92567,CCS(=O)(=O)C1=CC=C(NC(=O)COC2=CC=CC3=C2OC(C)(C)C3)C=C1,0
92568,CCC(=O)N1CCN(CC1)S(=O)(=O)C1=CC=CC=C1Cl,0
92570,COC1=CC=C(C=C1)C1=NC(CC(=O)NCC(C)C)=CS1,1
92571,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC1=CC=CC2=NC=CC=C12,1
92574,CC(C)C1=CC=C(NC(=O)C2=CC=C(N=C2)N2CCOCC2)C=C1,1
92576,COC1=CC=C(NC(C)=O)C=C1NS(=O)(=O)C1=CC=C2C=CC=CC2=C1,0
92577,CC(C)C(=O)N1CCN(CC1)[C@@H](C)C(=O)NC1=CC=C(C)C(F)=C1,0
92578,C[C@@H]1N(C(=O)N(CC(=O)NC2=CC=C(C=C2)C(=O)N(C)C)C1=O)C1=CC=C(C)C=C1,0
92579,CC(=O)NC1=CC=C(C=C1)N1C=C(C=C(C#N)C1=O)C(=O)C1=CC=CC=C1O,0
92580,C[C@@H]1N(C(=O)N(CC(=O)NC2=CC=C(C=C2)C(N)=O)C1=O)C1=CC=C(C)C=C1,0
92581,CCOC1=CC=CC=C1C1=NN=C(O1)SCC1=CC(=O)N(C)C(=O)N1C,0
92582,CC(C)CNC(=O)N1CCN(CC1)S(=O)(=O)C1=CC(C)=CC=C1,0
92583,CS(=O)(=O)N1CCCC2=CC(=CC=C12)C(=O)N1N=C(N)C2=CC=CC=C12,0
92584,O=C(CC1=CN(N=C1)C1=CC=CC=C1)N1CCN(CC1)S(=O)(=O)C1=CC=C2OCCCOC2=C1,0
92585,C[C@H]1CCCN(CC2=CSC(NC(=O)C3=CC=CN=C3O)=N2)C1,0
92586,CCOC1=CC=C(C=C1OC)C(=O)N(C)CC1=NC2=C(SC=C2)C(=O)N1,0
92587,CC1=CC=C(O)C(=C1)C(=O)C1=CN(N=C1)C(=O)C1=CC=CN=C1,1
92590,OC1=CC=C(F)C=C1C(=O)C1=CN(N=C1)C(=O)[C@@H]1COC2=CC=CC=C2O1,0
92591,CC1=NC(=CS1)C1=CC=C(NC(=O)C2=CN=C3SCCN3C2=O)C=C1,0
92593,CC1=CC=C(NC(=O)CCN2C(=O)CSC3=CC=CC=C23)C=C1,0
92596,CCNC(=O)C1=CC=CC(NC(=O)C2=CC=C3C=CC=CC3=N2)=C1,1
92597,CCN([C@H]1CCS(=O)(=O)C1)C(=O)COC1=CC=CC=C1C(N)=O,0
92599,O=C(CC1=NOC2=CC=CC=C12)N1C[C@H](OC2=CC=CC=C12)C(=O)N1CCOCC1,0
92600,O=C([C@@H]1CN(C(=O)C2=CSC(=N2)C2=CSC=C2)C2=CC=CC=C2O1)N1CCOCC1,0
92602,CC(C)N(C(C)C)C(=O)CN1C(=O)[C@H](C)N(C1=O)C1=CC=C(F)C=C1,0
92603,CCN(CC)C1=CC=C(C=C1)C1=NN=C(O1)S[C@H]1CCCCNC1=O,1
92605,COC1=CC=CC(=C1)C(=O)NC1=CC(=CC=C1N1CCCC1)C(N)=O,0
92606,CC1=CC=CC=C1CCNC(=O)NCC1=CC=CC(NS(C)(=O)=O)=C1,0
92607,BrC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1N1CCCC1=O,0
92608,CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC1=CC=C(O)C2=CC=CC=C12,0
92609,COC1=CC=C(C=C1NC(=O)CN1C(C)=CC2=CC=CC=C12)S(=O)(=O)N(C)C,0
92610,CN(C)C1=CC=C(C=C1)C(=O)NCC1=CC=C(CN2CCCC2)C=C1,0
92611,C[C@@H]1OC2=CC=C(NS(=O)(=O)C3=CC=CC(F)=C3)C=C2NC1=O,0
92615,NC(=O)CCN(C(=O)CSC1=NC=C2C=CC=CN12)C1=CC=CC=C1,1
92617,C[C@H](N1CCN(CC1)C1=CC=C(F)C=C1)C(=O)NC1=CC(C)=NO1,0
92618,CC(C)[C@H](NC(=O)N1CCN(CC1)C1=NC=CC=N1)C1=CC=C(F)C=C1,0
92620,O[C@H](COC1=CC=C(C=C1)C#N)CN1C=NC2=CC(F)=CC=C2C1=O,1
92623,CCCOC1=CC=C(C=C1)C(=O)NN1C=NC2=CC=CC=C12,0
92624,CC(C)CCN1CC2=C([C@H](NC(=O)N2)C2=CC=C(F)C=C2)C1=O,0
92625,O[C@H](COC1=CC=C(CC#N)C=C1)CN1C=NC2=CC(F)=CC=C2C1=O,0
92626,FC(F)SC1=CC=C(NC(=O)[C@H]2CCS(=O)(=O)C2)C=C1,0
92627,CC(C)CC[C@H](C)NC(=O)CCN1C=NC2=C(C=CC=C2C)C1=O,0
92628,ClC1=CC=C(C=C1)C(=O)NC1=NCCS1,0
92629,C[C@H]1CN(CC(=O)NC2=CC=CC=C2C(N)=O)CCO1,0
92631,O=C(NC1=CC=CC=C1)[C@H]1CCCN(CN2N=CC3=CC=CC=C3C2=O)C1,0
92634,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC2=CC=CN=C12,0
92635,O=C(N1CCN(CC1)C1=CC=CC=N1)C1=CN(N=C1)C1=CC=CC=C1,1
92636,COC1=CC=C(C)C=C1NC(=O)[C@H](C)N1CCN(CC1)S(C)(=O)=O,0
92637,CC1=CC=C(C=C1)C(=O)CSC1=NN=C2C=CC=CN12,1
92638,FC1=CC=CC=C1S(=O)(=O)NC1=CC=CC2=CC=CN=C12,0
92640,COC1=CC=C(C=C1OC)S(=O)(=O)N1CCN(CC2CCCCC2)CC1,0
92641,CCOC1=CC=CC=C1C(=O)N1CCN(CC1)C1=CC=C(C=C1F)C(C)=O,0
92642,C[C@H](N1CCNC(=O)C1)C(=O)N1CCN(CC1)C1=CC=CC=C1,0
92643,COC1=CC=C(NC(=O)COC2=CC=C3C(C)=CC(=O)OC3=C2)C(OC)=C1,1
92644,CC1=NOC(CN2C=NC3=C(C=NN3C3=CC=CC=C3)C2=O)=C1,0
92645,CC(=O)C1=CC=CC(NC(=O)CN2N=NC(=N2)C2=CC=CC=C2C)=C1,0
92647,CN1C2=C(N3C=C(C)N(CCCN4C=CN=C4)C3=N2)C(=O)N(CC2=CC(C)=CC=C2)C1=O,0
92649,CCN(CCCNC1=NN(C)C(=O)N(C)C1=O)C1=CC=CC=C1,0
92650,NC(=O)C1=CC=C(OCC2=NN=NN2C2=CC=CC=C2)C=C1,0
92651,CN1C(C)=CC=C1CNC(=O)C1=CC(Cl)=C2OCOC2=C1,0
92654,CSCC[C@@H]1NC(=O)N(CC(=O)NC2=CC(Cl)=CC=C2C)C1=O,0
92655,CSCC[C@@H]1NC(=O)N(CC(=O)NC2=CC=C(C)C(C)=C2)C1=O,0
92656,CCC1=CC=CC=C1NC(=O)CN1C(=O)NC2(CCCCCC2)C1=O,0
92657,ClC1=C2OCOC2=CC(=C1)C(=O)N1CCC(CC1)NC(=O)C1=CC=CC=C1,0
92658,COC1=CC=C(C=C1OC)C(=O)N[C@@H](C(C)C)C1=CC=CS1,0
92659,COC1=CC=C(C)C=C1[C@H](C)NC(=O)C1=CC=C2OCOC2=C1,0
92662,CN1C2=C(N3C(C)=C(C)N(CCCN4C=CN=C4)C3=N2)C(=O)N(CC(N)=O)C1=O,0
92663,CN1C2=C(N3C=C(C)N(CCCO)C3=N2)C(=O)N(CC2=CC=CC3=CC=CC=C23)C1=O,0
92667,FC(F)(F)[C@H]1CCCN(C1)C(=O)C1=CC2=CC=CC=C2N1,0
92670,CC1=CC=CC(N2C[C@H](CC2=O)C(=O)NC2=CC=C(N=C2)N2C=CN=C2)=C1C,0
92671,FC1=CC=CC=C1CC(=O)N1CCN2C1=NC1=CC=CC=C21,0
92672,O=C(NC1=CC=C(C=C1)N1N=CC2=C1N=CNC2=O)C1=CC=C(C=C1)N1CCCC1=O,0
92675,O=C(CSCC1=CC(=O)N2C=CSC2=N1)N1CCC[C@H]1C1=CC=C2OCCCOC2=C1,0
92676,COC1=CC=C(OC2=CC(NC(=O)CN3C=CC=CC3=O)=CC=C2OC)C=C1,0
92679,OC1=CC=C(C=N1)C(=O)N1CCN2C1=NC1=CC=CC=C21,0
92680,CN(C)C(=O)C1=CC=C(NC(=O)C2=C(Cl)N(C)N=C2C)C=C1,0
92682,CC1=C([C@@H]2NC(=O)N(C3CC3)C(C)=C2C(=O)NC2=CC=C(F)C=C2)C(C)=NN1,0
92683,OC1=CC=CN=C1NC(=O)C1=CC=C(OCC2=CC=CN=C2)C=C1,0
92684,O=C(NC1=CC=C2C=CC=CC2=N1)C1=CC=CC(=C1)N1CCCS1(=O)=O,1
92685,CCC1=CC=CC(NC(=O)NC[C@H](C)N2CCOCC2)=C1,0
92686,FC1=CC=C(OCCNC(=O)CCC2=CC=C3OCOC3=C2)C=C1,0
92687,COC1=CC=C(NS(=O)(=O)C2=CC=CC(=C2)C(=O)NC2=NC=CC=C2O)C=C1,0
92688,CN1N=CC2=C1N=CN(CC(=O)NCCN1CCN(CC1)C1=CC(C)=CC=C1)C2=O,0
92689,CCCC1=CC=CC=C1NC(=O)NC1CCCC1,0
92690,CC(C)C1=NOC(CCC(=O)N[C@@H](C)C2=CC=CS2)=N1,0
92691,COC1=CC=C(OCC(=O)N2CCC[C@H]2C2=CC=C3OCCOC3=C2)C=C1,0
92692,CS(=O)(=O)C1=CC=C(CNC(=O)C2=CC=CC(NC3=NC=CC=N3)=C2)C=C1,0
92694,CCCNC1=NN=C(S[C@@H](C)C(=O)NC2=NOC(C)=C2)S1,0
92696,O=C(NC1=CC=C(N=C1)N1C=CN=C1)C1=CC=CC=C1,0
92697,CC(C)C1=CC=C(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)C=C1,0
92700,O=C(CN1C(=O)OC2=CC=CC=C12)N1CCN2C1=NC1=CC=CC=C21,0
92701,COC1=CC=CC(NC(=O)CN(C)C(=O)C2=CC=C(OCC3=CC=CN=C3)C=C2)=C1,0
92702,COC1=CC=CC(C(=O)NC2=CC=CC(CN3CCCC3=O)=C2)=C1OC,0
92705,COC1=CC=C(Br)C=C1CN(C)C(=O)C1=CC=CO1,0
92709,O[C@@H](CNC(=O)C1=C(COC2=CC=CC=C2)C=CO1)COC1=CC=CC=C1,0
92710,CC(C)(C)N1CCC(CC1)NC(=O)C1=CC=C(C=C1)S(=O)(=O)NCC#C,0
92711,CN(CC(=O)NCC1=CC=C(CN2C=CN=C2)C=C1)S(=O)(=O)C1=CC=C(Cl)S1,0
92712,ClC1=CC=C2OCC(=O)N(CC(=O)N3CCC(CC3)C3=CNC4=NC=CC=C34)C2=C1,0
92714,CN1C(=O)C2=CC=C(C=C2C1=O)C(=O)NC1=CC=CC(=C1)N1CCOC1=O,0
92715,CN1C(=O)C2=CC=C(C=C2C1=O)C(=O)NC1=CC=C2NC(C)=CC2=C1,0
92717,CCN1C(=O)NC(=O)C(C(=O)CN(C)CC2=CC=C(CC)C=C2)=C1N,0
92718,O=C(N(CCC1=CC=CC=C1)CC1=CC=CS1)C1=CC2=C(CCCC2=O)NC1=O,0
92719,COC1=CC=CC=C1NC(=O)N1CCC(CN2C(=O)C3=CC=CC=C3C2=O)CC1,0
92720,NC(=O)[C@@H]1CCCCN1CC1=NC(=NO1)C1=CC=CS1,0
92721,CC1=C(CN2CCCC[C@H]2C(N)=O)N=C(O1)C1=CC=CC=C1,0
92725,CC1=CC=C(NC(=O)NC[C@H](O)CN2CCCCC2)C=C1F,0
92726,COCCCNC1=CC=C(C=C1S(C)(=O)=O)S(C)(=O)=O,1
92728,C[C@@H](CNC(=O)C1=CC=C(Br)O1)N1CCC2=C(C1)C=CS2,0
92729,C[C@H]1CCCN(CCNC(=O)C2=CC=C(C=C2)C#N)C1,0
92732,COC1=CC(NC(=O)C2=CC=C3C=CC=CC3=N2)=CC=C1NS(C)(=O)=O,0
92733,CC1=CC=CC(C)=C1OCC(=O)N[C@H]1CCCCNC1=O,0
92734,FC1=CC(NC(=O)CCN2C(=O)OC3=CC=CC=C23)=CC=C1,0
92735,CCN(CC)C(=O)C1=CC=CC(NC(=O)CC2=CC=CC=C2F)=C1,0
92738,COC1=CC=C(CN2N=CC=C2NC(=O)CN(C)S(=O)(=O)C2=CC=CC=C2C#N)C(OC)=C1,0
92739,CC(=O)N1CCC2=CC(NC(=O)C3=CC=CC=C3NC(=O)C3=CC=CO3)=CC=C12,1
92740,CCN1CCN(CC1)C1=NC=NC2=C1C=NN2C,0
92742,CC1=NN=C(NC(=O)[C@H]2CCCN(C2)C2=CN=CC=N2)S1,1
92743,CCC1=NOC(=N1)[C@H](C)N1CCN(CC1)C1=CC=C(O)C=C1,0
92744,CN(CC1=CC=CC=C1NC(=O)C1=CC(Cl)=CC=C1F)C(C)=O,0
92745,O=C(CN1N=CC2=CC=CC=C2C1=O)NC[C@H]1CCCO1,0
92746,CC1=CC=C(C=N1)C(=O)N1CCN(CC1)C1=C(N=C(O1)C1=CC=CO1)C#N,1
92748,CC(C)C1=CC=C(CN2CCN(CC2)C2=C(Cl)C(=O)NN=C2)C=C1,0
92749,C[C@H](N1CCN(CC1)C1=CC=CC=C1O)C1=NC(N)=NC(=N1)N(C)C,0
92750,C[C@H]1CC(=O)NC2=CC=CC=C2N1CC1=NN=C(O1)C1=CC=CC=C1,0
92751,FC1=CC=CC=C1NC(=O)N1CCC(CN2CCOCC2)CC1,0
92752,COC1=CC(OC)=CC(NC(=O)CN2C(=O)N[C@@](C)(CCC(C)C)C2=O)=C1,0
92753,CC1=NC=C(CN2CCC[C@@H]2CN2C=NC=N2)S1,0
92756,CCN(CC)C(=O)CN(C)C(=O)C[C@@H]1SC2=CC=CC=C2NC1=O,0
92758,COCCN1CCC[C@@H]1CNC(=O)CN1C=CC(=O)N(C)C1=O,0
92759,COC1=CC=C(CNC2=NC=C(C=C2Cl)C#N)C=C1NC(C)=O,0
92760,C[C@H](NC(=O)C1=C(C)OC=N1)C1=CC=CC(=C1)N1CCCC1=O,0
92761,C([C@H]1CCCN1CC1=CSC=N1)N1C=NC=N1,0
92763,CCC(=O)NC1=CC=C(NC(=O)C2=NN3C(=N2)N=C(C)C=C3C)C=C1,0
92765,COC1=CC=C(OC(C)C)C(NC(=O)[C@H](C)NC(=O)C2=COC=C2)=C1,0
92767,CCOC1=CC(C)=NC(=N1)N1CCN(CC1)C(=O)[C@H]1CCOC1,0
92769,CC1=CC=C(NC(=O)C2=CC=C3OCCCOC3=C2)C=C1,0
92770,CCN(C)C1=CC=C(C=C1)C(=O)N(CC1=NC=CN1C(F)F)C1CC1,0
92771,COC1=CC=C(C(=O)N2CCC[C@@H](C2)C2OCCO2)C(O)=C1,0
92772,CC1=CC=CN2C=C(CC(=O)NC3=CC=C(N=C3)N3C=CN=C3)N=C12,0
92773,COC1=CC=C(NC(=O)C2=CC=C(C=C2)N2N=CC(C#N)=C2N)C=N1,0
92774,CC1=CC(N)=NC(SCCC(=O)NC2=CC=CC=C2C#N)=N1,0
92775,COC1=CC=C(OC)C(CN[C@H]2CCCN(CC3=NOC(C)=N3)C2)=C1,1
92776,CO[C@@H](C)C(=O)NC1C2=CC=CC=C2OC2=CC=CC=C12,0
92777,COC1=CC=C(NC(=O)N[C@H]2CCS(=O)(=O)C2)C(Cl)=C1,0
92778,CCN(C[C@H](C)C#N)C(=O)CN1C=NC2=C(C=NN2C)C1=O,0
92784,COCCOC1=CC=CC(=C1)C(=O)NC1=CC=C2N(C)C(=O)OC2=C1,0
92785,O=C(NCC1=CC=CC=C1CN1CCCC1)C1=CC=C(C=C1)C1=NN=CO1,1
92786,CN1C(C)=CC=C1CNC(=O)CC1=CC=CC(F)=C1,0
92787,CCC1=CC=CC(NC(=O)NC2CCN(CC2)C(=O)CC(C)C)=C1,0
92789,O=C(C[S@](=O)CC1=NN=NN1C1CC1)N1CCCC2=CC=CC=C12,0
92790,COC[C@H](C)NC(=O)N1CCC(CC1)C1=NC2=CC=CC=C2O1,0
92792,CNC(=O)C1=CC(OC)=CC=C1NC(=O)C1=CN=C2C=CC=CC2=N1,0
92793,C[C@@H](C(=O)N(C)CC1=CC=CC=C1)S(=O)(=O)CC1=CC(C)=CC=C1,0
92794,CSC1=CC=C(NC(=O)N2CCC[C@@H](C2)C2=NC(C)=NO2)C=C1,0
92795,COC1=CC=CC=C1N1CC[C@H](CNC(=O)C2=CC(F)=CC=C2F)C1,0
92796,CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)CCN1C=NC=N1,0
92797,C1C[C@H](N(C1)C1=NC=NC2=C1C=NN2)C1=CC=CC2=C1OCCO2,0
92798,CN1C=NC2=C1CCN(CC1=NN(N=C1)C1=CC=CC=C1)C2,0
92799,CCC1=NC(=NO1)[C@H]1CCCN(C1)C(=O)C1=CC=C(F)C=C1,0
92801,CCN(CC1=C(F)C=CC=C1F)C(=O)C1=CC=C(O1)S(N)(=O)=O,0
92806,O=C(N1CCCN(CC2=CC=CS2)CC1)C1=CN2C=CC=NC2=N1,1
92807,C[C@H](NC(=O)COC1=CC=CC=C1Cl)C1=NN=C2CCCN12,0
92808,CN1N=C(C)C2=CC(NC(=O)C3=CNN=C3C3=CC=CC=C3)=CN=C12,1
92810,CN1N=CC2=C1N=C(NC2=O)N1CCN(CC1)C1=CC=C(Cl)C=C1,0
92812,CC(C)C[C@@H](CNC(=O)C1=CN=CC=N1)N1CCCC1,0
92813,CC(C)NC(=O)NC1=CC=C(F)C(NC(=O)CC2=CC=CC=C2)=C1,0
92815,CN(C)C(=O)[C@H]1CCCN(C1)S(=O)(=O)C1=CC(F)=CC=C1C,0
92816,O=C(NC1=CC(=CC=C1)C(=O)NCCC1=CC=CN=C1)C1=CC=CS1,0
92818,C[C@H]1CN(CC2=CC=C(F)C=C2)CCN1CC1=NC=CN1C,0
92819,O=C(NC1=CC=CC=N1)C1=CC=C(OCC2=CC=CC=C2)N=C1,0
92820,CC1=CC=C(F)C(=C1)C(=O)NCC1=CN2C=CC=CC2=N1,0
92822,C[C@H](N1CCN(CC1)C(=O)C1CC1)C(=O)NC1=CC(F)=CC=C1C,0
92823,CS(=O)(=O)N1CCC[C@@H](C1)NC(=O)C1=CNN=C1C1=CC=CC=C1,0
92824,CN(C)C[C@H]1CCCCN1C(=O)C1=CC=CC(=C1)N1C=NN=N1,0
92826,CC1=CC=C(O)C(=C1)C(=O)N1CCC[C@@H](C1)C1OCCO1,0
92827,CC1=NC2=CC(=O)NN2C(C)=C1CC(=O)NCC(=O)NCC#C,0
92829,CC(=O)C1=CNC(=C1)C(=O)NC1=CC=CC(=C1)N1C=CC=C1,1
92831,O=C(NS(=O)(=O)C[C@H]1CCCCO1)C1=CC=CC=C1,0
92832,Cl.CC1=CC=C(N=N1)N1CCCN(CC1)C(=O)[C@H]1CCC=CC1,1
92833,C[C@H]1CN(C)CCN1C(=O)NC1=NC(=CS1)C(F)(F)F,0
92834,COC1=CC=C(C(C)=C1)S(=O)(=O)NC1=CC=CN=C1N1C=NC=N1,1
92835,CC1=NN(CC2=CC=C(C=C2)C(=O)NC2=CC=CC=N2)C(C)=C1,0
92836,CCC1=CC=C(O1)C(=O)NS(=O)(=O)C1=CC=C(C=C1)C(C)=O,0
92838,FC1=CC=C(C=C1)N1CC[C@H](CNC(=O)NC2CCSCC2)C1,1
92839,FC1=CC=CC(F)=C1C1=CC(NC(=O)[C@H]2CCS(=O)(=O)C2)=NN1,0
92841,CC1=CC=C(CNC(=O)NCCCO)C(OC(C)(C)C)=C1,0
92845,COC1=CC(F)=C([C@H](C)NC2=CC=CC(CO)=C2)C(F)=C1,0
92846,CN1N=C(C)C([C@@H]2CCCN2C(=O)C2=CC=C(C=N2)C(N)=O)=C1C,0
92847,CC(=O)NC1=CC(=CC=C1F)S(=O)(=O)NC1=CC=CC(O)=C1,0
92848,CN1C[C@H](CC1=O)NC(=O)CCC(=O)C1=CSC2=CC=CC=C12,0
92849,CC(=O)NC1=C(F)C=C(F)C=C1C1=CC=CC=C1,0
92850,CC1CCN(CC1)C(=O)[C@@H]1CCOC2=CC=CC=C12,0
92851,CN(CC(F)(F)F)C(=O)CNC(=O)C1=CC=NN=C1,0
92852,CCC[C@H](C)NC(=O)C1=NN(C)C(=O)C=C1,0
92854,CC(C)N1C(=O)N[C@]2(CCN(CCOC3CCCCCC3)C2)C1=O,0
92855,O=C([C@@H]1OCCC2=CC=CC=C12)N1CCCCC1,0
92856,O=C(C[S@](=O)C1CCCC1)NCC1=CC=CC(=C1)C(=O)NC1CC1,0
92859,O=C(CCN1C=NC=N1)N[C@H]1CCC2=NC=CN2C1,0
92860,C[C@H]1CN(C(=O)C2=CN=C3CCCCN23)C2=CC=CC=C2O1,0
92862,C[C@H](NC(=O)N1CCC2=CC=CC=C12)C1=CN(N=N1)C1=CC=CC=C1,0
92863,O=C(NCC1=NC(=NN1)C1=CC=CO1)[C@H]1CCCN(C1)C(=O)C1CC1,0
92864,COC1=CC=C(C=C1)C1=CN=C(CN2C=C(Cl)C(=O)NC2=O)O1,0
92865,CC1(C)CN(CC[S@@]1=O)S(=O)(=O)N1CCC2=CC=CC=C2C1,0
92867,CCS(=O)(=O)CCN(C)C(=O)CN1C(=O)NC2(CCCCC2)C1=O,0
92870,CC(C)CN(C[C@H](O)C1=CC=C(F)C=C1)C(=O)C1=C(C=CS1)C#N,0
92871,CC(=O)NCC1=CC=C(C=C1)C(C)(C)C,0
92872,OCCN(CC1=CC=CN=C1)C1=CC=C(Br)C=N1,1
92873,CN(CC(=O)NC1=CC=C(C)C=N1)C(=O)C1=CC=C(N=C1)N1C=CC=C1,0
92875,COC1=CC=C(CCNC(=O)[C@@H]2CCCS2)C=C1,0
92876,CC1=C(C=CO1)C(=O)NC1=CC(NC(=O)[C@H]2CCS(=O)(=O)C2)=CC=C1F,0
92877,CN(CC1=CC=CC=C1OCC(F)(F)F)C1CCS(=O)CC1,0
92879,CCC1=CC(O)=NC(CN(C)CC2=CSC(=N2)[C@H](C)OC)=N1,0
92880,CCCNC(=O)[C@H](C)SC1=NC(=O)C2=CC=C(Cl)C=C2N1,0
92881,O=C(NS(=O)(=O)C1=CC=CS1)C1=CC=C2OCOC2=C1,0
92882,CN(C)C1=C(Cl)C=CC=C1NS(=O)(=O)C1=CN=C(C)N1,0
92883,CC1CCN(CC1)C(=O)[C@H]1CCCN(CCN2C(=O)CNC2=O)C1,0
92884,CCC1=NN2CCC[C@H](NC(=O)NCCCC3=CC=C(O)C=C3)C2=N1,0
92885,COC1=CC=CN=C1N(C)S(=O)(=O)C1=CN(N=C1)C1=CC=CC=C1F,0
92887,CC1=NC(C)=C(CNC[C@H]2CCCN3C=C(C)N=C23)S1,0
92888,CC(C)C1=NNC(=N1)[C@@H]1CN(CCO1)C(=O)C1=CN=NS1,0
92890,CC1=C(C)N=C(CCNC(=O)NCCOC2=CC=CN=C2)S1,0
92891,CC1(CCC1)NC(=O)C1=CC=C(Cl)O1,0
92895,CC[C@H]1CN(C)C2=CC=CC=C2CN1C(=O)CS(=O)(=O)C(C)C,0
92896,FC1=CC=C(C(=O)N2CCN(CC2)C(=O)C2=CC3=CN=CN3C=C2)C(Cl)=C1,1
92897,COC1=CC=C(C=C1C(=O)N(C)C)S(=O)(=O)N1C[C@H](C)CSC2=CC=CC=C12,0
92899,CC(C)C(=O)NC1=CC=C(NC(=O)NCCC2=C(C)N(C)N=C2)C=C1,0
92900,CNC1=CC=C(NC2=NC=C(Cl)C=N2)C=N1,0
92901,NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CC=C(N1)C#N,0
92902,CCCC[C@H](N1CCCS1(=O)=O)C(=O)NC1=CC=CC(NC(=O)C2CC2)=C1,0
92903,O=C(N[C@@H](C1CC1)C1=CC=CC=C1)NC1=NC2=C(COCC2)S1,0
92904,CCSCC1=CC=CC(NC(=O)N[C@H]2CCCN3N=C(C)N=C23)=C1,0
92907,CCC1=CC=CC(=C1)N(CC(=O)NC1=C(C)N(C)N=C1C)C#N,0
92908,O=C(NCC#CC1=CC=CC=N1)C1=NNC2=CC=CC=C2C1=O,0
