ID,SMILES,Transmittance(340),Transmittance(450),Fluorescence(340/450),Fluorescence(>480)
87009,C[C@H](OC1=CC=C(C=C1)C#N)C(=O)NCC(C)(C)N1CCOCC1,0,0,0,0
87023,CSCCN(C)CCC1=NC=CS1,0,0,0,0
87024,CC1=CC=C(C)C(OC2CCN(CC(F)F)CC2)=C1,0,0,0,0
87025,CC(C)COCCNC1=NC=C(C)C(C)=N1,0,0,0,0
87028,CC1=NC=C(CN2CCC[C@H](CN3C=NC=N3)C2)S1,0,0,0,0
87034,CN1N=C(C=C1NC(=O)CCCF)C1=CSC=C1,0,0,0,0
87038,CN1C=C(C=CC1=O)C(=O)NC1=CC=NC(OC2=CC=CC=C2)=C1,0,0,0,0
87047,CC(=O)N(CC1=NOC(C)=N1)[C@H]1CCN(CC2=CSC(C)=N2)C1,0,0,1,0
87052,CN1C=C(CN2CCCC[C@@H]2CN2C=NC=N2)C=N1,0,0,0,0
87074,CCCN1CCN(C(=O)C2=NN(CC(F)F)C=C2)C2=CC(F)=CC=C12,0,0,0,0
87085,C[C@H](OC1=CN=C2C=CC=CC2=C1)C(=O)N1CCCC2(CC2)CC1,0,0,0,0
87091,CCC1=NOC(=N1)[C@H](C)N1CCN(CC1)C1=NC=NC=C1Br,0,0,0,0
87108,FC(F)(F)C1=CC=CC(C[C@H]2CCCN2)=C1,0,0,0,0
87120,CN(C)C1=CC=C(C=C1)[S@](C)(=O)=NC(=O)C1=NN2CCOC2=C1,0,0,0,0
87130,CC(C)C1=C(SC=N1)C(=O)N[C@H]1CN(C)NC1=O,0,0,1,0
87133,CN1C=NN(C[C@H]2CCCC2(F)F)C1=O,0,0,1,0
87136,CN(CC1=NC=CS1)C(=O)N[C@H]1CCCOC2=C(F)C=CC=C12,0,0,0,0
87145,FC(F)(F)CCC1=CC=CC=C1C(=O)N1CCN2CCCC[C@H]2C1,0,0,0,0
87147,COC[C@@]1(CNC2=CC(C)=NC3=NC=NN23)CCCN1,0,0,0,0
87152,CCC1=NOC(C)=C1C(=O)NS(=O)(=O)C[C@H]1CCCCO1,0,0,0,0
87154,CC(C)N1C=C(C=N1)S(=O)(=O)NC1=C(O)C=CC=C1C,0,0,0,0
87163,CN1C=C(C[C@H]2CCN(C2)C(=O)NC2=CC=NC(C)=C2)C=N1,0,0,0,0
87178,CN1N=C(C)C([C@@H]2CCCN2C(=O)C2=CC=C(Cl)C=N2)=C1C,0,0,0,0
87179,O=C(C1CCN(CCN2C=CC=CC2=O)CC1)N(CC1=CC=CC=C1)C1CC1,0,0,0,0
87180,COCCN1C[C@H](CC1=O)C(=O)NCC1=CC=C(OC)C(Cl)=C1,0,0,0,0
87185,CN1C(=O)NC2=CC=C(C=C12)C(=O)NC1=CN=C2C=CC=CC2=C1,1,0,0,0
87188,ClC1=CC=C(O1)C(=O)NS(=O)(=O)C[C@H]1CCCCO1,0,0,0,0
87189,FC1=C(C#N)C(=CC=C1)N1CCN(CC1)C(=O)NC[C@H]1CNCCCO1,0,0,0,0
87190,C[C@H]1CNCCN1C(=O)C1=CC=C(CN2CCCC2=O)C=C1,0,0,0,0
87191,C(N1CC[C@@H](C1)NC1=NN2C=CN=C2C=C1)C1=CC2=NC=CN=C2C=C1,0,0,0,0
87198,CN(CCNC(=O)NC[C@@]1(C)CCC(=O)N1)CC1=CC=C(F)C=C1,0,0,0,0
87202,C[C@@H]1N(CCC2=CC=CC(F)=C12)C(=O)C1=C(N=CO1)C1CC1,1,1,0,0
87216,COCC1=NC=CC(NCC2=CC=C(OC)C(Br)=C2)=N1,0,0,0,0
87217,FC(F)(F)CN1C[C@H](CC1=O)C(=O)NCC1=CCNCC1,0,0,0,0
87223,C[C@H]1CN(CC2=CC=C3N(C)N=NC3=C2)CCN1S(C)(=O)=O,0,0,0,0
87225,FC(F)(F)COC1=CC=C(CS(=O)(=O)C2=CC=CC=N2)C=C1,0,0,0,0
87233,CS(=O)(=O)CC(=O)N1CCN(C(=O)CS(C)(=O)=O)C2(CCCCC2)C1,0,0,0,0
87245,ClC1=C2C(NC=C2S(=O)(=O)N2CCC[C@H]2C2CCCC2)=NC=C1,0,0,1,0
87255,ClC1=CC=CC=C1[C@@H]1CN(CCO1)C(=O)C1=CON=C1C1CC1,0,0,0,0
87260,CCC1=NC=CN1[C@H]1CCCN(CCOC2=CC=C(C=C2)S(N)(=O)=O)C1,0,0,0,0
87275,CN(CC1=CC=CC=C1)C1(CNC(=O)[C@H]2CCCOC2)CCC1,0,0,0,0
87276,CCOC1=CC=NC(=N1)N1CCN(CC1)C(=O)[C@@H]1CCCCO1,0,0,0,0
87278,CCS(=O)(=O)NC1=CC=C(NC(=O)N2CCC[C@H]2C2CCC2)C=C1,0,0,1,0
87287,COC1=CC=C(C=C1)C1=CN=CC(=C1)C(=O)N1CCO[C@@H](C1)C1=NC=CS1,0,0,0,0
87293,CC1=NOC(=N1)[C@@H]1COCCN1CC1=CC(F)=CC=C1C,0,0,0,0
87300,COC1=CC=C(NC(=O)NC[C@@H]2CC3=CC=CC=C3CO2)C=C1N1CCCC1=O,0,0,0,0
87309,CC(C)C1=NOC(=N1)[C@H](C)N1CCN(CC2=CC=NC=C2)CC1,0,0,0,0
87320,CC[C@H](C)N1N=C(C=C1C)C(=O)NS(=O)(=O)C1(CC)CC1,0,0,0,0
87326,CO[C@@H]1CN[C@@H](C1)C(=O)NCC1=NC=CC=C1C,0,0,0,0
87345,CC1=CC(CS(=O)(=O)[C@H]2CCOC2=O)=CC(C)=C1,0,0,0,0
87352,CC1=NN([C@H]2CCCN(C2)C(=O)C2=CC=CC(F)=C2)C(C)=N1,0,0,0,0
87353,CC[C@H](O)CN1CCN(CC1)C(=O)C1=CC=C(Br)O1,0,0,0,0
87356,CC1=CSC(SC2=CSC(Cl)=N2)=N1,0,0,0,0
87382,CCC1=NN2C[C@H](CCC2=N1)NCC1=CC=CS1,0,0,0,0
87387,CN1N=CC2=C1N=C(CN1CCO[C@@H](C1)C(N)=O)NC2=O,0,0,0,0
87388,C[C@@]1(CCS(=O)(=O)C1)NC(=O)CCC1=CC=C(Br)C=C1F,0,0,0,0
87389,C[C@@H](CN1CCCC1=O)NCC1=CC(Cl)=C2OCCCOC2=C1,0,0,0,0
87394,C[C@H](N1CCN(CC1)C1=CC=C(F)C=C1)C(=O)NC1=NN=CS1,0,0,0,0
87397,COC1=C(SC=C1)C(=O)N1CCC[C@@H](C1)N1N=C(C)C=C1C,0,0,0,0
87399,O=C(NCC1=CC=C(N=C1)N1C=CN=C1)C1=CC2=CC=CC=C2OC1=O,0,0,0,0
87418,O[C@@H](CNC(=O)C1=C(C2CC2)N(N=N1)C1=CC=CC=C1)C1=CC=CC=C1,0,0,0,0
87420,C[C@H]1CCC2=C(C1)SC(NC(=O)C1=NNC(=O)C=C1)=N2,0,0,0,0
87422,O=C(NC1=CC=CC(=C1)C1=NOC(=O)N1)C1=CNC2=CC=CC=C2C1=O,0,0,0,0
87425,CN1C=C(C=N1)[C@@H]1CCCN1CC(=O)NC1=CC(C)=NO1,0,0,0,0
87434,CCO[C@@H](C)C(=O)NC1=NN(CC2=CC=CC=C2)C=N1,0,0,0,0
87437,CC[C@H](C)NC(=O)C1=CC(Br)=C2OCCOC2=C1,0,0,0,0
87438,BrC1=CN=C(N2C=CC=N2)C(NC(=O)C2=CC=NC=C2)=C1,0,0,0,0
87439,C[C@H](NC(=O)C1=CC=C(O)N=C1)C1=NC(=CS1)C(C)(C)C,0,0,0,0
87441,CC1=CN=C(O1)C1=CC(NC(=O)C2=NC(C)=CC=C2)=CC=C1,0,0,0,0
87445,OC1=CC=C(C=C1)N1CCN(CC1)C(=O)NC1=CC=C2NC=CC2=C1,0,0,0,0
87457,CN(C)S(=O)(=O)CCCS(=O)(=O)C1=NC=CN1C,0,0,0,0
87467,O[C@@H]1CC2=CC=CC=C2[C@@H]1NC(=O)NCC1=CC=C(N=C1)N1C=CN=C1,0,0,0,0
87478,CC(C)N1N=CC=C1C(=O)N1CCC[C@H]1C1=CC=CN=C1,0,0,0,0
87479,CS(=O)(=O)CC(=O)N1CC2=CC=CC=C2C[C@H]1C1=CC=CC=C1,0,0,0,0
87494,CN1C=CN=C1C1=NNC(NC(=O)C2=CC=C(C=C2)C(=O)N2CCOCC2)=C1,0,0,0,0
87512,CN1N=CC2=C1N=CN(C[C@H](O)C(F)(F)F)C2=O,0,0,0,0
87529,CCC1=NNC(=N1)[C@@H]1CN(CCO1)C(=O)CCN1C=NC=N1,0,0,0,0
87541,CCC1=NNC(=C1)C(=O)N[C@H]1CCN(C1)C1=CC=CC=C1OC,0,0,0,0
87543,CN1N=C(C=C1NC(=O)NCC1=CC=C(N=C1)N1C=CN=C1)[C@H]1CCCOC1,0,0,0,0
87546,COCCN1C=NN=C1S[C@@H](C)C1=CN(N=N1)C1=CC=CC=C1,0,0,0,0
87559,CCC1=CSC(=N1)[C@H]1CCCN(C1)C(=O)NCC1=NC=CS1,0,0,0,0
87577,C[C@@]1(CCOC1)C(=O)NC1=CC=NC(OCC(F)(F)C(F)F)=C1,0,0,0,0
87582,O=C([C@H]1CCCN(C1)C(=O)N1CCC2=C(C1)C=CS2)N1CCCO1,0,0,0,0
87595,O=C(N1CCN(CC1)C1CCOCC1)C1=CC=C2NC(=O)NC2=C1,0,0,0,0
87608,CC(C)CCN1C=CC(NC(=O)N2CC[C@]3(CCOC3)C2)=N1,0,0,0,0
87610,C[C@@H](CN(C)C(=O)C1=CC2=C(NC(=O)CO2)C=C1Br)C1=NN=NN1,0,0,0,0
87617,COC1=CC=CC=C1N1CCN(CC1)C(=O)[C@@H]1CCCCN1C(C)=O,0,0,0,0
87628,CC(C)N(C(=O)CCN1C(=O)COC2=CC=CC=C12)C1=CC=C(F)C=C1,0,0,0,0
87636,O=S(=O)(NC1CCCC1)[C@H]1CCCN(CC2=NC=CN2)C1,0,0,0,0
87644,COC1=CC=CC=C1N1CC[C@H](C)N(CC(=O)N2CCC3=CC=CC=C3C2)CC1,0,0,0,0
87647,CC(C)(COCC1=CC=CC=C1)NC(=O)NCCN1CCN(CC(N)=O)CC1,0,0,0,0
87654,C[C@@H](C1CC1)N(CCC#N)C(=O)CSCC(=O)N1CCOCC1,0,0,0,0
87663,COC1=CC=C(Cl)C=C1NCC(=O)NC[C@H](C)N1CCOCC1,0,0,0,0
87669,CC[C@@H](CNS(=O)(=O)N1CCS(=O)(=O)CC1)C1=CC=CC=C1,0,0,0,0
87673,CC1=NN(C[C@H]2CCCN(CC3=NC(C)=C(C)O3)C2)C(C)=N1,0,0,0,0
87689,FC1=CC(=CC=C1)C(=O)N1CCCC[C@H]1C1OCCO1,0,0,0,0
87692,CC1=CN(N=C1)[C@H]1CCCN(C1)C(=O)CCC1=NC=CS1,0,0,0,0
87701,O[C@H]1CCCN(CC(=O)N2CCN(CC3=CSC=C3)CC2)C1,0,0,0,0
87703,FC1=CC(CC(=O)N2CCCC[C@H]2C2OCCO2)=CC=C1,0,0,0,0
87710,CCOC1=CC=C(CN2CCN(CC2)[C@@H](C)C2=NC(C)=NO2)C=C1,0,0,0,0
87726,CN(CCO)CC1=NN=NN1C1=CC=CC=C1Br,0,0,0,0
87730,CC1=NN([C@H]2CCCN(C2)C(=O)C2=CC=CC(CC#N)=C2)C(C)=C1,0,0,0,0
87748,NC1=NC=CN=C1C(=O)NCCC1=CC=C(F)C=C1,1,0,1,0
87752,CN1C(CCC(=O)NCC(F)(F)F)=NC2=CC(=CC=C12)S(=O)(=O)N1CCCCC1,0,0,0,0
87755,CCCCN1C(=O)NC(=O)C(N(CC)C(=O)CN2C(=O)C=NC3=CC=CC=C23)=C1N,0,0,0,0
87762,NC(=O)CSC1=NNC(=O)N1C1CC1,0,0,0,0
87768,C[C@H]1CCCN(C1)S(=O)(=O)C1=CC=CS1,0,0,0,0
87777,COC1=CC=CC(=C1)[C@H](CNC(=O)C1=CC=C(S1)C(C)=O)N1CCCC1,0,0,0,0
87782,CCCOC1=CC=C(C=C1OC)[C@H]1N(CCCN2CCOCC2)C(=O)C2=C1C(=O)C1=CC=CC=C1O2,0,0,0,0
87799,O=C(NC1=CC=C(C=C1)N1CCCC1=O)[C@H]1CCC=CC1,0,0,0,0
87806,CCCCNC(=O)C1=CC=CC=C1NS(=O)(=O)C1=CC=C2NC(=O)NC2=C1,0,0,1,0
87807,COC1=CC=C(C(=O)NC2=CC=NC=C2)C(F)=C1,0,0,0,0
87812,CC1=CC=C(C=C1NC(=O)C1=CC=C2NC(=O)COC2=C1)S(C)(=O)=O,0,0,0,0
87824,C[C@H](N(C)S(=O)(=O)C1=CC=C(Br)S1)C1=CC=C(C=C1)S(N)(=O)=O,0,0,0,0
87827,CC(C)N1C=CC(CNC(=O)N2CC[C@@H](C2)OC2=CC=CN=C2)=N1,0,0,0,0
87829,CN1CCC2=C(NC(=O)N3CC[C@@H](C3)OC3=CC=CN=C3)C=CC=C12,0,0,0,0
87842,NC1CCN(CCC2=CC=CC=C2)CC1,0,0,0,0
87844,CCN1C=C(C=N1)C(=O)NCC(=O)C(C)(C)C,0,0,0,0
87849,CC1=NC=CN1[C@H]1CCCN(C1)C(=O)CC1=CC=CS1,0,0,0,0
87850,COC1=CC=C(C=C1CN1CCN(CC1)C(=O)[C@@H]1CCCO1)C(C)=O,0,0,0,0
87866,CC1=NC(=NO1)[C@@H]1CN(CC2=CC=CC=C2C)CCO1,0,0,0,0
87868,CSC1=CC=C(C)C(=C1)C(=O)N1CCOC[C@H]1C1=NOC=N1,0,0,0,0
87870,FC(F)(F)C1=CC=C(OCC(=O)N2CCOC[C@H]2C2=NOC=N2)C=C1,0,0,0,0
87873,CC1=NC(=NO1)[C@@H]1CN(CC2=CC=C(Cl)C=C2)CCO1,0,0,0,0
87877,COC1=C(SC=C1)C(=O)N1CCCC[C@@H]1CN1N=C(C)C=C1C,0,0,0,0
87885,CC(C)C1=CC=C(OCC(=O)N2CCOC[C@H]2C2=NOC=N2)C=C1,0,0,0,0
87888,CC1=C([C@@H]2COCCN2CC2=CC=C(C=C2)C#N)C(C)=NN1,0,0,0,0
87897,CN1N=C(C)C=C1C(=O)N1CCCC[C@@H]1CN1C=C(C)C=N1,0,0,0,0
87899,CCC1=CSC(=N1)[C@H]1CCCN(C1)C(=O)C1=CC=NC=C1,0,0,0,0
87901,CC1=NC(=NO1)[C@H]1CCCN(C1)C(=O)CCC1=CC=CS1,0,0,0,0
87916,CN(C)[C@@H](CNC(=O)NCCC1=CC=C(S1)S(N)(=O)=O)C1=CC=CS1,0,0,0,0
87930,CC1=CC2=NC(CNC(=O)C3=CC=C(NC3=O)C3=CC=CO3)=CN2C=C1,1,1,1,0
87933,CC1=C(CC(=O)NC2CCCCC2)C(=O)NC(=N1)C1=CC=NC=C1,0,0,0,0
87935,C[C@@H](CC(C)(C)C1=CC=CC=C1)NC(=O)N1CCC(CC1)C(N)=O,0,0,0,0
87936,FC1=CC(OC2=CC=C(CNC3=C(Cl)C(=O)NN=C3)C=N2)=CC=C1,0,0,0,0
87937,CC1=C(CC(=O)NCC(F)(F)F)C(=O)NC(=N1)C1=CC=CC=N1,0,0,0,0
87939,CONC(=O)C1=C(OCC(=O)N2CCCCC2)C=C(S1)C1=CC=CC=C1,1,0,1,0
87940,CONC(=O)[C@H]1CCCN(C1)C(=O)C(C)C,0,0,0,0
87941,CN(CC1=CC=CC(=C1)C(F)(F)F)C(=O)CN1C=CC(=O)NC1=O,1,0,0,0
87947,O=C(NCC1=CC=CC=C1)NC1=CC(OCC#N)=CC=C1,0,0,0,0
87951,C[C@H](NC1=CC=CC(COCC2CC2)=C1)C(=O)NC(=O)NC(C)(C)C,0,0,0,0
87959,CCCN1N=C(C=CC1=O)C(=O)N[C@@H](C)C1=NN=C2CCCN12,0,0,0,0
87964,CCC1=C(C=NN1C1=CC=CC=N1)C(=O)NC1=CC=CN=C1O,0,0,0,0
87966,CC1=NN=C2CC[C@@H](CN12)NCC1=CC(Br)=CS1,0,0,0,0
87973,O=C(N1CCN(CC1)C1=NC=CC=N1)C1=CC2=C(CCC2)NC1=O,1,0,1,0
87977,CC(C)[C@H](C)NC(=O)CSC1=NC2=C(N1)N(C)C(=O)N(C)C2=O,0,0,0,0
87980,CC1=CC2=NC(=CC(=O)N2O1)N1CC[C@H](CNC2=NC(C)=CC=C2)C1,0,0,1,0
88002,CN1N=C(C=C1C)C(=O)N1CCN(C(=O)C1)C1=CC=CC2=CN=CC=C12,0,0,0,0
88004,CCC1(CC1)C(=O)N1CCN(CC1)[C@H]1CCNC1,0,0,0,0
88009,CCN(CCNC(=O)N1CCN2C(=O)NN=C2C1)C1=CC=CC=C1C,0,0,0,0
88010,CC(C)(C)N1N=CN=C1CN1CCCN(CC1)C(=O)C1=CC=CS1,0,0,0,0
88016,CN1C(=O)N(C)C(N[C@H]2CCCC[C@H]2CC(F)(F)F)=C(C#N)C1=O,0,0,0,0
88017,CC1=C(COC2=CC=CC(=C2)C(=O)NC2=CC=CC=N2)C(C)=NO1,0,0,0,0
88021,COCCCN(C)[C@@H](C1=NN=CN1)C1=CC=CC=C1,0,0,0,0
88024,FC1=CC=C(F)C(CNC[C@H]2CCN(CC(F)(F)F)C2)=C1,0,0,0,0
88027,CN1C(=O)C=CC=C1C(=O)N1CCO[C@@]2(CCCOC2)C1,0,0,0,0
88033,COC1=CC=C(C=C1)N1C=C(CNC2=CC(=NC(N)=N2)N2C=CC=N2)N=N1,1,1,0,0
88046,COCCN1CCCN(CC1=O)[C@@H](C)C1=NOC(C)=N1,0,0,0,0
88054,CC[C@@H]1N(CCN(CC)C1=O)C1=NC(=NC2=C1CCC2)C1=CC=CC=N1,0,0,1,0
88055,COC1=CC=C(C=C1)[C@@H](NCC1=CNN=C1C)C(C)C,0,0,0,0
88056,CC1=NC(C)=C(S1)S(=O)(=O)NC1=CC=C2NC(=NC2=C1)[C@@H]1CCCO1,0,0,0,0
88063,CN1C=C(C=N1)N1CCC[C@@H](C1)NC(=O)C1=CC(C)=CC=C1F,0,0,0,0
88068,C[C@H]1CN(CCN2CCC(C)(C)S(=O)(=O)CC2)CCO1,0,0,0,0
88094,CC(C)(C)C1=NOC(=N1)C1=CC=CC(=C1)N=S(C)(C)=O,0,0,1,0
88097,CN1CCN(C[C@@H](O)CC2(O)CCOCC2)CC2=CC=CC=C12,0,0,0,0
88099,CC(C)[C@@H]1CN(CCCO1)C1=CC=C(OCC(F)(F)F)N=N1,0,0,1,0
88100,CC(C)C1=CC=C(C(=O)N2CCC[C@H](CN3C=NC=N3)C2)C(O)=C1,0,0,0,0
88106,CCS(=O)(=O)N1CCC[C@@H](C1)C(=O)NC1=CC(C)=NS1,0,0,0,0
88111,COCCN(C[C@H](O)C(F)(F)F)C(=O)C1=CC=CN1C,0,0,0,0
88126,CC(C)(O)CC(=O)NOC1=CC=C(F)C=C1,0,0,0,0
88131,FC(F)(F)C1=NC(=CS1)C(=O)N1CC2(CCC2)[C@@H]1C1CC1,0,0,0,0
88134,FC1=CC=CC=C1S(=O)(=O)CCNC(=O)[C@@H]1CNC(=O)O1,0,0,0,0
88145,CC(C)[C@@H]1N(CC11CC=CC1)C(=O)NCC1=CC=C(CN2C=CN=C2)C=C1,0,0,0,0
88149,CCC1=CC2=C(S1)N=CN(C[C@@H](O)CN(C)C1CC1)C2=O,0,0,0,0
88151,O=C(CNC1=CC=C(C=C1)C#N)N1CCN2N=CC=C2C1,1,1,0,0
88153,CN1C=C(Cl)C=C1C(=O)N1CC2(CCN2CC2=CC=CC=C2)C1,0,0,0,0
88159,CNS(=O)(=O)N1CCN(CC1)C(=O)NCCOC1=CC=CC=C1,0,0,0,0
88160,CN(C)C1=NC=C(CN(C)C2=C(C)C(C)=CC=C2)N1C,0,0,0,0
88171,CN(C[C@H]1COC2=CC=CC=C2O1)CC1=C(C)N=C(C)O1,0,0,0,0
88173,FC(F)(F)C1=CC=CC=C1OCCN1CCO[C@@H](C1)C1=NC=CS1,0,0,0,0
88200,CCCC(=O)N1CSC[C@H]1C(=O)N1CCN2CCOC3=CC=CC1=C23,0,0,0,0
88220,FC(F)(F)C1=CN=CC=C1NCC1=NC2=C(CCCC2)N1,0,0,1,0
88221,C1CC(C1)N1CCC(CC1)N[C@H]1CCCOCC1,0,0,0,0
88223,O=C(NCCNC(=O)C1=CC=CS1)[C@@H]1CCCN1C1CCCC1,0,0,0,0
88231,CCC1=C(CN(C)C(=O)C2(C)CCN(C)CC2)C2=CC=CC=C2O1,0,0,0,0
88234,COC1=CC=CC=C1[C@H]1CCN(C1)C(=O)C1=CC=CC(=C1)N(C)C,0,0,0,0
88241,CC(C)CC1=NC(=NO1)C1=C(N=NN1)C1=CC=CC=C1,0,0,0,0
88244,FC1=C2NC(=O)[C@@H](CC(=O)NCC3=NN=C(O3)C3CC3)C2=CC=C1,0,0,0,0
88250,CC(=O)N1CC2(CCN(CC2)C(=O)CCC2=CC(F)=CC=C2F)[C@H]2COC[C@@H]12,0,0,0,0
88251,COCCS(=O)(=O)N(C)C1(CO)CC1,0,0,0,0
88253,CCN1CC[C@H](NS(=O)(=O)C2=CC=NN2COC)C(F)(F)C1,0,0,0,0
88265,CC(C)N(C)C(=O)[C@H](C)N1CCN2C(=O)NN=C2C1,0,0,0,0
88270,CC(C)ONC(=O)CCN1CC[C@H](F)C1,0,0,0,0
88271,CC(C)N1C=C(C=N1)S(=O)(=O)N=[S@@](C)(=O)C1=CC=CC=C1,0,0,0,0
88274,COCCC1(CC1)S(=O)(=O)N[C@H]1CCC2=CC(F)=CC=C12,0,0,0,0
88278,CNC[C@H]1CCCN(C1)C(=O)C1=CC=C(Br)S1,0,0,0,0
88280,COC1=CSC(=C1)C(=O)N1CCC[C@H]1C1=NOC(=N1)C(C)C,0,0,0,0
88282,O=C(N(C1CCCCC1)C1=CC=CC=N1)N1CCN2[C@@H](CNC2=O)C1,0,0,0,0
88296,CN(CC1=NN=CN1)C(=O)C1=CC=C(C=C1Cl)C(F)(F)F,0,0,0,0
88316,COC(C)(C)CC(=O)NC1=CN=C(N=C1)C(C)C,0,0,0,0
88331,CCC(CC)(CN)NC(=O)C1=C(C)N(CC2=CC=NC=C2)C(C)=C1,0,0,0,0
88336,CN([C@H]1CCCN(CC2=CC=CC=C2)C1)C(=O)C1=NNC=C1,0,0,0,0
88349,CNC(=O)NCC(=O)NC[C@H]1CN(CC2=CC=CC=C2)CCCO1,0,0,0,0
88358,CC1=CC=C(C=C1)C(=O)CCC(=O)NC1=CC=C2NC(=O)NC2=C1,1,1,1,0
88367,CON(C)C(=O)C1=CC=C(F)C=C1NC(=O)C1=COC=C1,0,0,0,0
88390,CN1C=C(NC(=O)C2=CC3=CC=C(C)C=C3N=C2C)C=CC1=O,0,0,0,0
88395,CC(C)N1C=NN=C1SCC(=O)N[C@@H](C)C1=CC=CC=N1,0,0,0,0
88412,CC(C)N(C)C(=O)C1=CC=C(CNC(=O)NCCNC(=O)C2=CC=C(C)C(F)=C2)C=C1,0,0,0,0
88423,CN1N=C(C)C(CC(=O)N2CCC(CC2)[C@H](O)C2=CC=CC=C2)=C1C,0,0,0,0
88445,CC1=CC=CC=C1C(=O)NC[C@H](N1CCOCC1)C1=CC=C(F)C=C1,0,0,0,0
88454,COCCCNC(=O)N1CCCC[C@H]1C1=NC2=CC=CC=C2S1,0,0,1,0
88457,COC1=CC=CC=C1CN1C(=O)N[C@]2(CCSC2)C1=O,0,0,0,0
88464,COC1=CC=C(CN(C)C(=O)C2=C(C)C3=C(S2)N=CN(C)C3=O)C=C1,0,0,0,0
88486,C[C@H](N1C=NC=N1)C(=O)NCC1=CC=C(N=C1)N1CCOCC1,0,0,1,0
88488,[Na+].CN1CCN(CCCCNCC2=CC(I)=CC(I)=C2[O-])CC1,0,0,0,0
88494,CC(=O)NCCCNC(=O)N1CCC[C@H]1C1=CC=C2OCCOC2=C1,0,0,0,0
88498,CC1=CC(SCC(=O)N[C@H]2CCS(=O)(=O)C2)=NC(C)=N1,0,0,0,0
88505,C[C@H]1CN(CCO1)C(=O)C1=CC=C2N(CCCC2=C1)S(C)(=O)=O,0,0,0,0
88510,NC(=O)NC[C@H]1CCCN(CC2=CC(=O)N3C=CSC3=N2)C1,0,0,1,0
88514,CC(C)(CO)NC(=O)N[C@H]1CCCC2=C1C=NN2CC1=CC=CC=C1,0,0,0,0
88526,CN(CC(C)(C)O)C(=O)NC1=CC=C(OCC(F)(F)F)N=C1,0,0,0,0
88540,CC1=NN(C[C@H]2CCCN2CC2=C(C)ON=C2C)C(C)=C1,0,0,1,0
88547,CC1=NN(C[C@H]2CCCCN2CC2=NC(C)=C(C)O2)C(C)=C1,0,0,1,0
88554,COC1=CC=CC=C1C(=O)N1CCC[C@@H](C1)C1=NC(C)=CS1,0,0,0,0
88559,CC1=NN([C@H]2CCCN(C2)C(=O)C2=C(F)C=CC=C2F)C(C)=N1,0,0,0,0
88563,CCC1=NC(=NO1)[C@H]1CCCN(C1)C(=O)C1=CN(C)N=C1C,0,0,0,0
88569,CCC1=NC(=NO1)[C@H]1CCCN(C1)C(=O)C1=CC=C(Cl)O1,0,0,0,0
88577,COC1=CC=CC(C(=O)N2CCCN(CC2)C2=CC=C(C=N2)C(F)(F)F)=C1OC,0,0,1,0
88579,CC1=C(COC2=CC=CC(=C2)C(=O)N2CCN(CCOC3=CC=CC=C3)CC2)C(C)=NO1,0,0,0,0
88580,COC1=CC=CC=C1NS(=O)(=O)C1=CC=CC(=C1)C(=O)N(C)CC1=NC=C(Cl)N1C,0,0,0,0
88581,COCC1=CC=CC=C1S(=O)(=O)N(C)CC1=NC2=CC=CC=C2N1C,0,0,1,0
88583,CN(CC(=O)NC[C@H]1CCCO1)C1=CN(C)N=C1,0,0,0,0
88598,COC1=CC=C(O[C@@H](C)C(=O)N2CCCN(C)C3=NC4=CC=CC=C4N=C23)C=C1,0,0,1,0
88603,CC(C)C1=NC(=NO1)[C@@H]1CCCN1C(=O)CC1=CN(C)N=C1,0,0,1,0
88604,CCC1=CN=C(CN2CCC[C@H]2C2=NOC(=N2)C(C)C)O1,0,0,1,0
88606,C[C@@H](CC(=O)N1CCC(CC2=CC=CN=C2)CC1)C1=C(C)NN=C1C,0,0,0,0
88610,CC1=NOC(COCCC2=CNN=N2)=C1,0,0,0,0
88611,COC1=CC=C(C(C)=C1)S(=O)(=O)N1CCC[C@H](N)C1,0,0,0,0
88616,CN(C[C@H](O)CN1CCOCC1)C1=NC=C(F)C=N1,0,0,1,0
88622,NC(=O)CCOC1=CC=C(NC(=O)C2=CC=CC3=CC=CN=C23)C=C1,0,0,0,0
88627,CC(C)C1=NC(C)=C(S1)C(=O)NS(=O)(=O)C1=CC=C(C=C1)C#N,0,0,1,0
88628,C[C@H](NC(=O)CCNC1=NC=CC=N1)C1=C(C)N=C(C)S1,0,0,1,0
88640,COC1=CC=C(NC(=O)C2=CC=NC(=C2)N(C)C)C2=CC=CN=C12,0,0,1,0
88641,CN1C=C(NC(=O)C2=CC=C(S2)C2=CC=CC=C2F)C=CC1=O,0,0,1,0
88642,O=C(CC[C@H]1CCCO1)NS(=O)(=O)C1=CC(=CC=C1)C#N,0,0,0,0
88648,COC1=CC(=NC=N1)N1CCN(CC2=COC3=CC=CC=C23)CC1,0,0,0,0
88652,C[C@@H](CCC1=CC=CN1C)NC(=O)N1CCC(CC1)C1=NC2=CC=CC=C2O1,0,0,1,0
88656,CN1C=C(OC2=CC=CC=C2C(=O)NC2=CC=CC3=NC=CN23)C=N1,0,0,0,0
88664,C[C@H](NC(=O)NC1CCN(CC1)C(C)(C)C)C1=CC=C2OCCOC2=C1,0,0,0,0
88665,OC[C@@H]1C[C@H](O)CN1CC(=O)NC1=CC=C(Cl)C=N1,0,0,0,0
