id,smiles,t340,t450,f340,f480,plate,plate_index,plate_code,well_col,well_row
93715,COC1(CS(=O)(=O)C1)C(=O)NC1=CN2C=CN=C2C=C1,0,0,0,0,C1277,266,1277,20,4
93721,C[C@]1(NC(=O)NC1=O)C1CCN(CC1)C(=O)C1=C(Cl)C2=CC=CC=C2N1,0,0,0,0,C1277,266,1277,1,0
93722,FC1=CC(CC2(CCC2)C(=O)N[C@H]2CCCS(=O)(=O)C2)=CC=C1,0,0,0,0,C1277,266,1277,1,2
93724,O=C([C@H]1CC11CCCC1)N1CCN2C(=O)NN=C2C1,0,0,0,0,C1277,266,1277,1,6
93726,O=C([C@@H]1CCCN1C(=O)C1CCCC1)N1CC(C1)S(=O)(=O)NC1CCCC1,0,0,0,0,C1277,266,1277,1,10
93727,CN(C[C@H]1CCS(=O)(=O)C1)C(=O)C1=CNN=C1C1=CSC=C1,0,0,0,0,C1277,266,1277,1,12
93728,CC(C)C1=NC(=NO1)[C@@H]1CCCN1S(=O)(=O)C1=CC=C2NC(=O)C=NC2=C1,1,0,1,0,C1277,266,1277,1,14
93742,CC1(C)C[C@H](NC(=O)C2=CC=CC(NC(N)=O)=C2)C2=CC=CC=C2O1,0,0,0,0,C1277,266,1277,5,10
93743,CN1C=CN=C1C1=CSC(NC(=O)CC2=CC=C3OCOC3=C2)=N1,0,0,0,0,C1277,266,1277,5,12
93744,CC1(C)CN(C[C@]2(C[C@@H]3CC[C@H]2C3)O1)S(=O)(=O)C1CCS(=O)(=O)CC1,0,0,0,0,C1277,266,1277,5,14
93766,CC(C)N1N=CN=C1CN(C)[C@@]1(CO)CCOC1,0,0,0,0,C1277,266,1277,11,10
93777,COC1=CC=C(OCC(=O)N2CCN3CCCC[C@H]3C2)C=C1,0,0,0,0,C1277,266,1277,15,0
93778,O=C(NCC1=CC=C(N=C1)N1C=CN=C1)[C@@H]1CC(=NO1)C1=CC=CC=C1,0,0,0,0,C1277,266,1277,15,2
93779,COC1=CC=C(C#CC2=CN=C3COCCN23)C(Cl)=C1,0,0,0,0,C1277,266,1277,15,4
93788,CC1=NC2=C(C=NN2C=C1)C(=O)N[C@H]1CCCC2=C1C=CC(=O)N2,0,0,1,0,C1277,266,1277,17,6
93795,CC1=CC2=C(NCC3=CC=CC(=C3)C(N)=O)N=CN=C2S1,0,0,0,0,C1277,266,1277,19,4
93803,CN1C=C(C=N1)C(=O)N[C@H]1CCS(=O)(=O)C1,0,0,0,0,C1277,266,1277,21,4
93807,C[C@H](NC1=CC=C(NC(=O)C2=C(N)C(=O)NC(=O)N2)C=C1)C1=CC=CC=C1,1,0,1,0,C1277,266,1277,21,12
93813,CN1C=NC(NC(=O)C2=CC3=C(N=C2)N(CC2=CC=CC=C2)N=C3)=C1C(N)=O,0,0,0,0,C1277,266,1277,0,9
93816,CCOC1=CC=CC=C1C(=O)NCCCC(=O)N(C)C1=CC=CC2=NC=CC=C12,0,0,0,0,C1277,266,1277,0,15
93821,CCCN1CCN(C(=O)C2=CC(=CN2C)C#N)C2=CC(F)=CC=C12,0,0,0,0,C1277,266,1277,2,9
93824,FC1=CC=CC=C1C1=CN=C(O1)C1=CC=CC=C1C(=O)N1CCNC(=O)C1,1,0,1,0,C1277,266,1277,2,15
93825,CCNC(=O)NC(=O)[C@H](C)SC1=CC=C2OCCCOC2=C1,0,0,0,0,C1277,266,1277,4,1
93831,CN([C@H]1CCS(=O)(=O)C1)C(=O)C1=CC(Br)=CC=C1Cl,0,0,0,0,C1277,266,1277,4,13
93842,C[S@](=O)C1=CC=CC=C1CC(=O)NC1=CC=CC2=CC=CN=C12,0,0,0,0,C1277,266,1277,8,3
93847,C[C@H](NC(=O)C1=CC=CN=C1N1CCCC1)C1=CC=C(C)O1,0,0,1,0,C1277,266,1277,8,13
93848,CC1=NN=C(SCC2=C(Cl)C=CC=C2Cl)N1CC(N)=O,0,0,0,0,C1277,266,1277,8,15
93851,CCN(C(C)C)C(=O)N(C)[C@H]1CCCN(C1=O)C1=CC=CC=C1,0,0,0,0,C1277,266,1277,10,5
93852,ClC1=CC=C(NC(=O)C[C@H]2CCC=C2)C=C1S(=O)(=O)N1CCOCC1,0,0,0,0,C1277,266,1277,10,7
93857,CC[C@H](C)NC(=O)C1=CC=C(NC(=O)C2=C(C)N=NS2)C(C)=C1,0,0,0,0,C1277,266,1277,12,1
93871,COCCN(CC(=O)N(C)C)S(=O)(=O)C1=C(C)C(C)=CC(C)=C1C,0,0,0,0,C1277,266,1277,14,13
93884,COC1=CC=C(C=C1)[C@H](CNC(=O)NC1=NC=C(C)S1)N(C)C,0,0,0,0,C1277,266,1277,18,7
93898,CS(=O)(=O)NC[C@H]1CCCCN1CC1=NC2=C(OC3=CC=CC=C23)C(=O)N1,0,0,0,0,C1277,266,1277,1,3
93908,ClC1=CC(=CC=C1C#N)S(=O)(=O)NC[C@H]1CCCO1,0,0,0,0,C1277,266,1277,3,7
93913,C[C@H](OC1=CC(C)=CC=C1Cl)C(=O)N(C)C1=NC=CS1,0,0,0,0,C1277,266,1277,5,1
93920,CC1=NOC(=C1)C(=O)N[C@H]1CCS(=O)(=O)C1,0,0,0,0,C1277,266,1277,5,15
93936,O=C(CN1C2=CC=CC=C2OCCC1=O)N1CCC[C@@H](C1)C(=O)NC1=NC=CS1,0,0,0,0,C1277,266,1277,9,15
93955,O=C(NC1CCN(CC1)C1=NC=CC=N1)[C@@H]1CCCO1,0,0,1,0,C1277,266,1277,15,5
93965,C[C@H](OCC(F)(F)F)C(=O)NC1=CC=C(N2CCCC2=O)C(C)=C1,0,0,0,0,C1277,266,1277,17,9
93969,Cl.Cl.N[C@H]1CCC2=NC(=NC=C2C1)C1=CC=CC=C1,0,0,0,0,C1277,266,1277,19,1
93971,CC(C)N1C[C@H](CC1=O)C(=O)NC1=CC=C(OCC(F)(F)F)N=C1,0,0,0,0,C1277,266,1277,19,5
93977,CC1=C(CC(=O)N2CCN(CC2)C2=CC=CC(F)=C2C#N)C(C)=NO1,0,0,1,0,C1277,266,1277,21,1
93982,CC1=NOC(CS(=O)(=O)[C@H]2CCCC3=CC=CC=C23)=N1,0,0,0,0,C1277,266,1277,21,11
93995,C[C@H](N1CCN(CC1)S(=O)(=O)C1=CC=C(Cl)C=C1)C(=O)NC1CC1,0,0,0,0,C1278,267,1278,2,4
94034,OC1=CC=CN=C1NC(=O)C1=CC=C2N=CSC2=C1,1,0,0,0,C1278,267,1278,12,2
94035,C[C@@H]1N(CCC2=C1C=CS2)C(=O)C1=CC=C(C=C1)S(=O)(=O)NC1CC1,0,0,0,0,C1278,267,1278,12,4
94049,CCCCC1=NN=C(NC(=O)C2=CC=CC(=C2)S(=O)(=O)NCCC)S1,0,0,0,0,C1278,267,1278,16,0
94051,CC1=CC=C(O)C(=C1)C(=O)NC1=CN=C2C=CC=CC2=C1,1,0,1,0,C1278,267,1278,16,4
94069,CCCOC1=CC=C(C=C1)[C@H]1N(CCN(C)C)C(=O)C(O)=C1C(=O)C1=CC=CO1,0,0,0,0,C1278,267,1278,20,8
94073,ClC1=CC=C(NC(=O)C2=CC=CN=C2)C(=C1)N1C=CC=N1,0,0,0,0,C1278,267,1278,1,0
94078,CC(C)[C@@H]1CN(CCS1)C(=O)NC1=NC(C)=CS1,0,0,0,0,C1278,267,1278,1,10
94079,COC1=CC=C(C=C1NC(=O)C1=CC2=NC=CN2C=C1)C(=O)N1CCCCCC1,1,0,1,0,C1278,267,1278,1,12
94083,CN1C=C(Br)C=C(NC(=O)C2=CC(=NO2)C2=CC=C(C)C=C2)C1=O,0,0,1,0,C1278,267,1278,3,4
94100,CN1C=CC2=CC=C(NC(=O)NC3=CC=CC=C3C[S@](C)=O)C=C12,0,0,0,0,C1278,267,1278,7,6
94108,CC1=NN(C(C)=C1CC(=O)N1CC(CC(N)=O)C1)C1=CC=C(Cl)C=C1,0,0,0,0,C1278,267,1278,9,6
94117,CC1=CN(N=C1)C1CN(C[C@H](O)CN2C=NC3=CC(C)=C(C)C=C23)C1,0,0,0,0,C1278,267,1278,11,8
94118,COC1=CC=C(C=N1)[C@H]1OCC[C@@H]1NC(=O)C1=CC(C)=NC2=C1C=NN2C,0,0,1,0,C1278,267,1278,11,10
94129,CCC(=O)C1=CC=C(NCC2=CC=NN2C)C(=C1)S(N)(=O)=O,1,0,0,0,C1278,267,1278,15,0
94136,FC1=CC(CN2C(=O)ON=C2C2=CC=NC=C2)=CC=C1C#N,0,0,0,0,C1278,267,1278,15,14
94137,CCOC1=CC=C(C=C1CN1N=CC=CC1=O)C(C)=O,0,0,0,0,C1278,267,1278,17,0
94148,CC1=CC=C(C=C1NC(=O)N1CC[C@]2(CCOC2)C1)N1C=CC=N1,0,0,0,0,C1278,267,1278,19,6
94150,CN1NC2=C(C1=O)C(C)=C(CCC(=O)NC1=CC=CC(F)=C1)C(C)=N2,0,0,0,0,C1278,267,1278,19,10
94151,FC(F)(F)CN1CC[C@H](N2C=NC3=C(N=NN3C3=CC=CC=C3)C2=O)C1=O,0,0,0,0,C1278,267,1278,19,12
94152,CCNC(=O)N1CCC2=CC=C(NC(=O)C3=CC=C4N=C(C)OC4=C3)C=C12,0,0,1,0,C1278,267,1278,19,14
94162,CC1=NC(C)=C(CCC(=O)NC2=CC=CC(Cl)=C2)C(=O)N1,0,0,0,0,C1278,267,1278,0,3
94180,CN(C)CCCN1[C@@H](C(C(=O)C2=CC=C3OCCOC3=C2)=C(O)C1=O)C1=CC=CN=C1,0,0,0,0,C1278,267,1278,4,7
94209,C[C@H](N(C)CC(=O)NCC(F)(F)F)C1=CC=C(C=C1)S(C)(=O)=O,0,0,0,0,C1278,267,1278,12,1
94210,CN(CC1=NC2=C(SC=C2)C(=O)N1)C(=O)[C@@H]1CN(C(=O)C1)C1=CC=C(C)C(F)=C1,0,0,0,0,C1278,267,1278,12,3
94222,CCS(=O)(=O)N1CCC(CC1)NC(=O)[C@@H]1CN(C(=O)C1)C1=CC=C(C)C=C1,0,0,0,0,C1278,267,1278,14,11
94234,COC1=CC=C(C=C1OC)C1=NC(C)=C(S1)C(=O)N1CCCCC1,1,0,1,0,C1278,267,1278,18,3
94238,CN(CC1=NC2=CC=CC=C2C(=O)N1)C(=O)C1=CC=CC=C1O,0,0,0,0,C1278,267,1278,18,11
94249,COC1=CC=C(C=C1N)C(=O)N[C@H]1CCS(=O)(=O)C1,0,0,0,0,C1278,267,1278,1,1
94256,CCOC1=CC2=C(O[C@@H](C)C2)C=C1NC(=O)C1=CC=CC(CN2C(=O)CNC2=O)=C1,0,0,0,0,C1278,267,1278,1,15
94258,NS(=O)(=O)C1=CC=C2N(CC3=CC=C(C=C3)C#N)CCC2=C1,0,0,0,0,C1278,267,1278,3,3
94276,O=C(NC1=CC=CC(=C1)S(=O)(=O)NCC1=CC=CO1)[C@@H]1COC2=CC=CC=C2O1,0,0,0,0,C1278,267,1278,7,7
94291,CN1N=CC2=C(N=CN=C12)N1CCN(CC1)C(=O)C1=CC=CC=C1NC(=O)C1=CC=CS1,0,0,1,0,C1278,267,1278,11,5
94299,ClC1=CC=C(NC(=O)N2CCN(CC2)C(=O)[C@@H]2COC3=CC=CC=C3O2)C=C1,0,0,0,0,C1278,267,1278,13,5
94304,COC1=CC=C(OC)C(NC(=O)CSC2=NC(=NN2)[C@@H]2CCCO2)=C1,0,0,0,0,C1278,267,1278,13,15
94311,COC1=CC=C2N=C(NC(=O)CN(C)S(=O)(=O)C3=CC=C(F)C=C3)SC2=C1,0,0,0,0,C1278,267,1278,15,13
94333,COC1=CC=CC=C1C(=O)NC[C@H](N1CCOCC1)C1=CC=C(C)O1,0,0,0,0,C1278,267,1278,21,9
94338,COC1=CC(C)=NC(=N1)N1CCN(CC1)C(=O)[C@H]1CCC=CC1,0,0,0,0,C1279,268,1279,0,2
94348,C[C@@H](CC(=O)N1CCC(CC1)NC1=CC=CN=N1)N1C=CC=C1,0,0,0,0,C1279,268,1279,2,6
94349,O=C(NN1C=NC2=CC=CC=C12)C1=NNC2=CC=CC=C2C1=O,1,0,0,0,C1279,268,1279,2,8
94350,CC1=CC(=O)N(CC2=COC(=N2)C2=CC=C(F)C=C2)C=C1,0,0,0,0,C1279,268,1279,2,10
94357,O[C@H]1CC2=CC=CC=C2[C@H]1NC(=O)NC1=CC=C(N=C1)N1C=CC=N1,0,0,0,0,C1279,268,1279,4,8
94360,CC(C)C1=NNC(NC(=O)C2=CC(F)=CC=C2Br)=C1,0,0,0,0,C1279,268,1279,4,14
94363,CN(CC(=O)N1CCC[C@@H](C1)N1C=CN=C1)C1=CC=C(Cl)C=N1,0,0,1,0,C1279,268,1279,6,4
94371,C[C@H]1CN(C)CCN1C(=O)C1=CC(=CN1)C1=CSC(C)=N1,0,0,0,0,C1279,268,1279,8,4
94372,C[C@H]1CN(C)CCN1C(=O)C1=CN2C=CC=NC2=N1,0,0,1,0,C1279,268,1279,8,6
94374,CN1C=C(C=N1)[C@@H]1CCCN1C1=NC2=CC=CC=C2O1,0,0,0,0,C1279,268,1279,8,10
94377,CN1C=C(C(=O)COC2=CC=C(F)C=C2Br)C(C)=N1,0,0,0,0,C1279,268,1279,10,0
94378,O=C(NC1=CC=CC=N1)C1CCN(CC1)C1=C2C=CC=CC2=NS1,0,0,0,0,C1279,268,1279,10,2
94386,C[C@@H](CN1C=NC=N1)NS(=O)(=O)C1=CN(N=C1)C1=CC=CC=C1,0,0,0,0,C1279,268,1279,12,2
94404,O[C@H]1CC2=CC=CC=C2[C@H]1NC(=O)NCC1=CC=C(Cl)S1,0,0,0,0,C1279,268,1279,16,6
94407,C[C@H](N1CCN(CC1)C(=O)C1CC1)C(=O)NC1=CC=C(C)C=C1F,0,0,0,0,C1279,268,1279,16,12
94427,NC(=O)C[C@H](NCC1=CC2=CC=CC=C2C(=O)N1)C1CCCCC1,0,0,1,0,C1279,268,1279,1,4
94444,O=C(N1CCC2=C(C1)OC(=C2)C1=CC=CC=C1)C1=CN=NS1,0,0,1,0,C1279,268,1279,5,6
94459,CCN(CC)CCCN(CC)C(=O)NC1=CC=C(C=C1)C1=NNC=C1,0,0,0,0,C1279,268,1279,9,4
94470,CSC1=CC=C(NC(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O)C=C1,0,0,0,0,C1279,268,1279,11,10
94474,CCC(=O)C1=CC=CC(NC(=O)NCC2=CC=C(N)N=C2)=C1,0,0,0,0,C1279,268,1279,13,2
94483,CC(C)CCC(=O)NCC(=O)NC1=NC(=CN1)C1=CC=CC(Br)=C1,0,0,0,0,C1279,268,1279,15,4
94484,CC(C)OCC1=C(C)C(NC(=O)N[C@H]2CCC3=NC=NN3C2)=CC=C1,0,0,0,0,C1279,268,1279,15,6
94485,O=C(NC1=CN=NS1)C1=CC2=CC=CC=C2OC1=O,1,0,0,0,C1279,268,1279,15,8
94493,COC1=CC=C(C=C1OC)C(=O)CN1N=C(OC1=O)C1=CC=CS1,0,0,0,0,C1279,268,1279,17,8
94496,CC1=CC=C(C=C1NC(=O)C1=CSC=N1)N1C=CC=N1,0,0,0,0,C1279,268,1279,17,14
94497,COC1=CC=C(C)N=C1NC(=O)C1=NN(N=C1)C1=CC=C(F)C=C1,0,0,0,0,C1279,268,1279,19,0
94500,CC1=CC=CC(NC(=O)CCNC(=O)CC2=CN=C3C=CC=CC3=C2)=N1,0,0,0,0,C1279,268,1279,19,6
94510,O=C(N1CCCCO1)C1=C2CCCCC2=NN1,0,0,0,0,C1279,268,1279,21,10
94514,O=C(NCC(=O)N1CCOC2=CC=CC=C12)NC1CCCCC1,0,0,0,0,C1279,268,1279,0,3
94522,CC(C)CNC(=O)[C@H](C)NC1=CN(N=C1)C1=CC=CC=C1,0,0,0,0,C1279,268,1279,2,3
94523,CC(=O)NC1=CC=C(O)C(=C1)C(=O)N(CC#C)CC1=CC=C(C)C=C1,0,0,1,0,C1279,268,1279,2,5
94525,FC(F)CN1CCC(CC1)NC(=O)[C@@H]1CN(C(=O)C1)C1=CC=C(Cl)C=C1,0,0,0,0,C1279,268,1279,2,9
94533,CC1=CC=C(OC[C@H](O)C(F)(F)F)C(=C1)C(=O)NC1=CC=NC=C1,0,0,0,0,C1279,268,1279,4,9
94556,CN1C=NN=C1[C@H]1CCCN(C1)C(=O)CCOC1=CC=C(C)C(C)=C1,0,0,0,0,C1279,268,1279,10,7
94558,C[C@H](O)CN(C1CCS(=O)(=O)CC1)C(=O)NC1=NC=C(S1)C1=CC=CC=C1,0,0,0,0,C1279,268,1279,10,11
94565,CN1C(=O)NC2=CC(=CC=C12)C(=O)N1CCC[C@@]11CCOC1=O,0,0,0,0,C1279,268,1279,12,9
94568,CC1=CC(Br)=CN(CC2=CC=CC(=C2)C#N)C1=O,0,0,0,0,C1279,268,1279,12,15
94576,CC(=O)NC1=CN=CC(=N1)N1CCC[C@@H](C1)N1CCCC1,1,0,1,0,C1279,268,1279,14,15
94578,C[C@H](N(C)CCC1=CC=CC=N1)C1=NN=NN1C1CC1,0,0,0,0,C1279,268,1279,16,3
94586,COC1=CC(NCCCNC(C)=O)=C(C=N1)C#N,0,0,0,0,C1279,268,1279,18,3
94593,FC(F)C(F)(F)COCCC(=O)N1CCN2C1=NC1=CC=CC=C21,0,0,0,0,C1279,268,1279,20,1
94595,NC1=NC2=C(OCC(F)(F)F)C=CC=C2S1,0,0,0,0,C1279,268,1279,20,5
94600,FC1=CC=C2NC(CCNC3=NC=C(Cl)C=N3)=NC2=C1,0,0,1,0,C1279,268,1279,20,15
94602,NC(=O)C1=C(NC(=O)CN2C(=O)N[C@@]3(CCCC4=CC=CC=C34)C2=O)SC=C1,0,0,0,0,C1279,268,1279,1,3
94605,ClC1=C2OCCOC2=CC(CCNC(=O)C2=CC=C3NN=NC3=C2)=C1,0,0,0,0,C1279,268,1279,1,9
94632,O=C(NC1=CC=C(CN2C=NC3=CC=CC=C23)C=C1)C1=NNC(=O)C=C1,0,0,0,0,C1279,268,1279,7,15
94638,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)N[C@H]1CCS(=O)(=O)C1,0,0,0,0,C1279,268,1279,9,11
94647,OC1=C(CN(C2CC2)[C@H]2CCS(=O)(=O)C2)N(N=N1)C1=CC=CC=C1,0,0,0,0,C1279,268,1279,11,13
94668,CC(C)C1=CC2=C(OC(=O)C=C2CN(C)[C@H]2CCS(=O)(=O)C2)C=C1C,1,0,1,0,C1279,268,1279,17,7
94685,CC1=NN(C(C)=C1C)C1=CC=CC=C1O,0,0,0,0,C1279,268,1279,21,9
94697,CC(C)C1=CC=CC=C1NC(=O)[C@H]1CCS(=O)(=O)C1,0,0,0,0,C1280,269,1280,2,0
94710,CN1C(=O)N(C)C2=CC(=CC=C12)S(=O)(=O)NC1=CC=CC=N1,0,0,0,0,C1280,269,1280,4,10
94722,CC1=CC=C(NC(=O)[C@@H]2CN(C3CCCC3)C(=O)C2)N=C1,0,0,0,0,C1280,269,1280,8,2
94739,CNC(=O)[C@@H]1CN(C(=O)CC(C)(C)C)C2=CC=CC=C2O1,0,0,0,0,C1280,269,1280,12,4
94752,FC1=CC=CC=C1C1=CC=C(O1)C(=O)N1CCCC1,0,0,0,0,C1280,269,1280,14,14
94776,CC1=C(OC=C1)C(=O)N1CCC[C@H]1C1=CC=C2OCCCOC2=C1,0,0,0,0,C1280,269,1280,20,14
94779,Cl.CC1=CC=C(C(Cl)=C1)S(=O)(=O)N1CC[C@H](N)C1,0,0,0,0,C1280,269,1280,1,4
94793,Cl.CNC[C@H]1CCCN(C1)S(=O)(=O)C1=CC=C(F)C(Br)=C1,0,0,0,0,C1280,269,1280,5,0
94797,Cl.CN[C@H]1CCCN(C1)S(=O)(=O)C1=CC=C(C=C1)C(F)(F)F,0,0,0,0,C1280,269,1280,5,8
94813,Cl.CNC[C@H]1CCCN1S(=O)(=O)C1=CC(C)=C(OC)C=C1C,0,0,0,0,C1280,269,1280,9,8
94820,Cl.N[C@H]1CCN(C1)S(=O)(=O)C1=C(Cl)C=C(F)C=C1Br,0,0,0,0,C1280,269,1280,11,6
94825,Cl.COC1=CC=CC=C1S(=O)(=O)NC[C@H]1CCCCN1,0,0,0,0,C1280,269,1280,13,0
94831,C[C@H]1CNCCN1S(=O)(=O)C1=CC=C(C=C1)S(C)(=O)=O,0,0,0,0,C1280,269,1280,13,12
94835,N[C@H]1CCN(C1)S(=O)(=O)C1=CC=C(Br)C=C1Cl,0,0,0,0,C1280,269,1280,15,4
94848,COC1=CC(C)=C(C=C1C)S(=O)(=O)N1CC[C@@H](N)C1,0,0,0,0,C1280,269,1280,17,14
94849,CNC(=O)CCN1CCC=C(C1)C1=CC=CC=C1,0,0,0,0,C1280,269,1280,19,0
94852,Cl.N[C@H]1CCCN(C1)C(=O)CCOC1=CC=CC=C1F,0,0,0,0,C1280,269,1280,19,6
94858,CC[C@H](NC(=O)N1CCC2=CC(OC)=CC=C12)C1=CC=CS1,0,0,0,0,C1280,269,1280,21,2
94882,COCC[C@H](NC(=O)NC1=CC=CC2=C1OCC(=O)N2)C1=CC=CO1,0,0,0,0,C1280,269,1280,4,3
94884,FC1=CC(NC(=O)N[C@H]2CCCS(=O)(=O)C2)=CC=C1,0,0,0,0,C1280,269,1280,4,7
94895,O=C(NC1=CC=C(C=C1)C1=CN=CO1)[C@@H]1CCCCC(=O)N1,0,0,0,0,C1280,269,1280,6,13
94897,C[C@@H]1CN(C[C@H]1CO)C(=O)C1=C(SC2=C1CCC2)N1C=CC=C1,0,0,0,0,C1280,269,1280,8,1
94902,C[C@H](NC(=O)CC1=CN=CN1CC1=CC=CC=C1)C1=CN(C)N=C1C,0,0,0,0,C1280,269,1280,8,11
94919,NS(=O)(=O)C1=CC(=CO1)C(=O)N[C@@H]1C[C@H]1C1=CC=C(Br)S1,0,0,0,0,C1280,269,1280,12,13
94946,C[C@H]1C[C@H](NC(=O)C1)C(=O)NC1=NN(C)C(C)=C1,0,0,0,0,C1280,269,1280,20,3
94957,O=C([C@@H]1CSCCS1)N(CC1=CC=CC=C1)C1=CC=NC=C1,0,0,0,0,C1280,269,1280,1,9
94958,CC(C)(C)NC(=O)C1=NO[C@@H](C1)C1=CC=CC=C1,0,0,0,0,C1280,269,1280,1,11
94971,O=C1OC(=NN1[C@H]1CCN(C1=O)C1=C(C=CS1)C#N)C1=CC=CO1,0,0,0,0,C1280,269,1280,5,5
94973,FC1=CC=C(C=C1Cl)C1=CC=NN1CCN1CCCS1(=O)=O,0,0,0,0,C1280,269,1280,5,9
94977,CN(CC(=O)NC1=NOC(C)=C1)C(=O)[C@@H]1CCCCS1(=O)=O,0,0,0,0,C1280,269,1280,7,1
94981,CC1=CC=CN(CC2=CC(Br)=CC=C2Cl)C1=O,0,0,0,0,C1280,269,1280,7,9
94984,CCNC(=O)CN1CCO[C@@H](C1)C1=NOC(=N1)C1=CC=C(OC)C=C1,0,0,0,0,C1280,269,1280,7,15
94985,ClC1=CC=CC=C1NC(=O)CN1CCN(CC1)C1=CC(C(=O)N2CCOCC2)=C2C=CC=CC2=N1,0,0,1,0,C1280,269,1280,9,1
94986,COC1=CC=C(O)C(=C1)C(=O)N1CCCCC[C@H]1C1=NOC(C)=N1,0,0,0,0,C1280,269,1280,9,3
94990,C[C@H](NS(=O)(=O)C1=CC=C2NC(=O)CCC2=C1)C1=NC(=NO1)C1CCCC1,0,0,0,0,C1280,269,1280,9,11
94992,O=C(CCOCC#C)NCC1=CC=CC(=C1)C(=O)NC1=CC=CC=C1,0,0,0,0,C1280,269,1280,9,15
94995,CC1=NN=NN1CC1=NN=C(O1)C1=CC=CC=C1,0,0,0,0,C1280,269,1280,11,5
95010,CCOC1=CC=C(C=C1)C1=CN(N=N1)C1CN(C1)C(=O)CO,0,0,0,0,C1280,269,1280,15,3
95015,C[C@H](O)C1=CN(N=N1)C1CN(C1)S(=O)(=O)C1=CC(Cl)=CC=C1C,0,0,0,0,C1280,269,1280,15,13
95020,FC1=CN=CC=C1NS(=O)(=O)C1=CC=C2C=CC=CC2=C1,0,0,0,0,C1280,269,1280,17,7
95023,C[C@H](NC(=O)N1CCN(CC2=NOC(C)=C2)CC1)C1=CC=NC=C1,0,0,0,0,C1280,269,1280,17,13
95032,CCC1=NN(C)C(CC)=C1S(=O)(=O)N1CCCO1,0,0,0,0,C1280,269,1280,19,15
95035,CN1CCN(C(=O)C2=CC=CO2)C2=CC=CN=C12,1,0,1,0,C1280,269,1280,21,5
95040,CC1=CC(C)=C(NC(=O)CN2CCCO2)C(Cl)=C1,0,0,0,0,C1280,269,1280,21,15
95041,CCC(=O)NC1=CC=CC(NC(=O)C2=CC=C3C(=O)N(C)C(=O)C3=C2)=C1,0,0,0,0,C1281,270,1281,0,0
95079,CN1C=C(C(=O)N2CCN(CC2)C(C)=O)C2=CC=CC=C12,0,0,0,0,C1281,270,1281,8,12
95081,C[C@H]1CCCN(C1)C(=O)C1=CN(C)N=C1,0,0,0,0,C1281,270,1281,10,0
95082,CCC1=CC(=O)C2=C(N1)N(N=C2C)C1=CC=C(C)C=C1,0,0,1,0,C1281,270,1281,10,2
95088,COC1=CC=C(CC(=O)N2CCN(C)C3=NC4=CC=CC=C4N=C23)C(OC)=C1OC,1,0,1,0,C1281,270,1281,10,14
95091,OC1=CC=CC=C1N1CCN(CC2=NN=C(O2)C2=CC=C(Br)S2)CC1,1,1,0,0,C1281,270,1281,12,4
95095,CCOC1=CC(=CC(Br)=C1O)C(N)=NO,0,0,0,0,C1281,270,1281,12,12
95101,ClC1=CC=CC=C1OCCN1C(=O)C(=NC2=CC=CC=C12)N1CCOCC1,0,0,1,0,C1281,270,1281,14,8
95106,CC(C)CCNC(=O)[C@@H]1CC(=O)NC2=CC=CC=C12,0,0,0,0,C1281,270,1281,16,2
95111,NC1=NC(CN2CCN(CC2)C(=O)C2=CC=CC=C2Cl)=NC2=CC=CC=C12,0,0,0,0,C1281,270,1281,16,12
95139,COC1=CC=CC=C1NC(=O)[C@H](C)S(=O)(=O)CC1=CC(=O)N(C)C(=O)N1C,0,0,0,0,C1281,270,1281,3,4
95142,C[C@H](NC(=O)C1=CC=C(CN2CCCC2=O)C=C1)C1=CC=CS1,0,0,0,0,C1281,270,1281,3,10
95145,CC(C)N1N=C(C(=O)NC2=NC3=CC=CC=C3N2)C2=CC=CC=C2C1=O,1,1,0,0,C1281,270,1281,5,0
95146,CCCN(CC(F)(F)F)C(=O)CCN1C(=O)NC(=O)C2=CC=CC=C12,0,0,1,0,C1281,270,1281,5,2
95157,COC1=CC(OC)=C(C2=CCN(CC2)C(=O)CN2C=CC=CC2=O)C(OC)=C1,0,0,0,0,C1281,270,1281,7,8
95179,CC1=NOC(=C1)[C@@H]1CCCN1C(=O)NCC#C,0,0,1,0,C1281,270,1281,13,4
95183,CCCCC1=NC(CN2CCO[C@@H](CN3C=NC=N3)C2)=CS1,0,0,0,0,C1281,270,1281,13,12
95194,OC[C@H]1CCCN1C1=CC(NCCC2=CSC=C2)=NC=N1,0,0,0,0,C1281,270,1281,17,2
95201,COC1=CC=C(C=C1F)N(C(C)C)C(=O)CN1C(=O)NC2=CC=CC=C2C1=O,0,0,0,0,C1281,270,1281,19,0
95217,COC1=CC=CC(=C1)N1C[C@H](CC1=O)C(=O)NC1=CC=C2C=CC=CC2=N1,0,0,1,0,C1281,270,1281,0,1
95219,O=C(CCN1C(=O)NC(=O)C2=CC=CC=C12)N1CCC[C@H]1C1=CC=CN1,0,0,0,0,C1281,270,1281,0,5
95232,O=C(NC1=CC=CC2=NC=CC=C12)C1=C2NN=CC2=CC=C1,0,0,0,0,C1281,270,1281,2,15
95242,O=C(NC1=CC=C(C=N1)N1CCOCC1)C1=CC=CC(OCC2=CC=CS2)=C1,0,0,1,0,C1281,270,1281,6,3
